a,b,V0,R,C,k,mws_projection_fraction,mws_local_snr_dB,mws_peak_amplitude,mws_rough_frequency_Hz,mws_frequency_Hz,frequency_error_Hz,abs_frequency_error_Hz,original_projection_energy,original_energy_fraction,combined_score
1,2.5,2.5,0.25,0.9,0.22,0.127818965699847,26.6942469757887,0.00205931112605077,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.25,0.9,0.32,0.138664398238118,26.0771774755743,0.00235425652571812,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.25,0.9,0.48,0.142927133374125,28.8688676154268,0.00256646421930844,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.25,0.9,0.7,0.150304060602466,27.3933582423395,0.00319079646805078,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.04,0.075107734540647,24.1774253280196,0.000626436898137397,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.08,0.121078607941836,24.4551984753435,0.000885929100574252,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.14,0.144196282133252,26.5743412286288,0.00105112040474195,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.22,0.1404270799722,27.7060326861853,0.00116077298670998,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.32,0.142341030408939,27.6285870756023,0.00134720308700239,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.48,0.155258136463794,26.2212283611027,0.00284673641270391,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.12,0.7,0.175106212101644,25.2999741389019,0.00698803873045103,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.04,0.0300694668024266,28.3746670130067,0.000905367459229479,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.08,0.0621036007008671,25.2778396472484,0.00154927780912681,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.14,0.0894170509277318,24.2513484719223,0.00194654419045541,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.22,0.115460681359135,25.2748009120989,0.00238188100916544,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.32,0.146968723467219,26.1191305188566,0.00291287188003778,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.48,0.145267512070374,27.1912372108068,0.00306210229864231,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.2,0.7,0.144418128192978,28.25239604716,0.00337877774652107,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.04,0.0233176478730755,29.269155696966,0.000964258338443141,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.08,0.047847917365856,25.5885041291172,0.00168908328804129,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.14,0.0739515946813821,23.6045460013513,0.00216957449072744,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.22,0.107958512369839,25.5344694589885,0.00286437536399144,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.32,0.12355638941665,26.2204834569896,0.00320885976863225,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.48,0.141040525314288,26.1273633348573,0.00377750698344874,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.35,0.7,0.138631652101913,28.3998600897259,0.00399521338536384,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.04,0.0285329194206456,27.1545443370969,0.000961486738624042,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.08,0.0576692498828608,24.0594902184527,0.00152368121511311,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.14,0.0963626038083913,23.7670959767393,0.00201558195860807,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.22,0.11364533114486,24.6737814516006,0.00232089858271981,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.32,0.135573076622804,26.1065283255699,0.00278964258336747,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.48,0.130552864478287,26.811902019256,0.00296046638911962,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.6,0.7,0.137470421087063,27.9572065083625,0.00334224839138228,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.04,0.0391734115608491,25.6764477239065,0.000876081922908242,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.08,0.0765003787455109,23.5760228857384,0.00128132355605676,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.14,0.0934215683422874,24.3033826830282,0.00152710606988225,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.22,0.134034324607882,25.6113269680097,0.00197481485974026,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.32,0.133738134481534,26.6488204158635,0.00219090823270014,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.48,0.141791657590222,28.2283348428475,0.00243416770225676,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.5,0.9,0.7,0.145203781910728,27.8977742762955,0.00316949299646385,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.04,0.14817909318543,25.3459784244923,0.000260657672234577,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.08,0.170950171319886,26.070103963949,0.00129371059272687,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.14,0.155344246275641,27.5565124390005,0.00306104800638634,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.22,0.13482077795069,28.3819695351917,0.00525372401250268,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.32,0.120654087119831,28.4796237111586,0.00788563637801243,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.48,0.109972300234082,28.6960870831025,0.0120351886259419,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.12,0.7,0.103647351316012,28.8041691883885,0.0176935703768721,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.04,0.102029420460128,23.2312930985827,0.0005443133581873,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.08,0.133973280393106,25.7164296096644,0.000705939795139142,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.14,0.140126380493722,26.8297118145847,0.000807975170943137,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.22,0.143407418156994,27.9006926643653,0.000959563683081125,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.32,0.147779356173308,26.4339625256621,0.00185767761144658,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.48,0.167794348710404,24.6531934002916,0.00512069224087263,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.2,0.7,0.181606560657923,26.1836408865752,0.011121040327794,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.04,0.0417843422064404,25.0799864580795,0.000847714833720752,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.08,0.0853563740846416,25.3835093096408,0.00126775606524003,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.14,0.11121149605246,25.5018644759909,0.00161203898377596,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.22,0.144811936245233,26.9887733625615,0.00198058081373967,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.32,0.137927592477704,27.1332914512153,0.00207441723373603,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.48,0.140421223765613,27.5407746299312,0.00229516522591147,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.35,0.7,0.153665372150529,27.8410566008864,0.00323526360228519,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.04,0.0364552091000304,25.3726021732177,0.00088002734433645,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.08,0.0674237315387826,23.5603986935058,0.00130546449476391,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.14,0.117249995156328,23.7149329826067,0.00184765247662598,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.22,0.120559567615608,24.344259026147,0.00198850454853158,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.32,0.134237683710609,26.6401576230714,0.00234943527094887,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.48,0.142577727033019,27.6587840382354,0.00256571268633524,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.6,0.7,0.144171612582915,27.3235142617474,0.00305165809868851,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.04,0.0429336351858451,25.8995745401628,0.000823305253473863,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.08,0.0754152038359752,25.4464455840961,0.0011916381004669,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.14,0.119376889829501,26.728138231429,0.00162066463396399,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.22,0.130920320309779,27.6967285869622,0.0018147342234244,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.32,0.146173204027096,27.2133638760468,0.00205586445796633,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.48,0.145935607504836,29.1032750638934,0.00228791314700725,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,0.8,0.9,0.7,0.152130042933006,27.3559756932808,0.00344734387389635,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.04,0.089777643570817,28.7700362934441,0.00102178187096348,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.08,0.0850068076371055,28.7800896386331,0.00204990590564555,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.14,0.0829962275564363,28.7807271269811,0.00359089751198001,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.22,0.0820374782312562,28.7849130449628,0.00564556232191176,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.32,0.0815220456658938,28.7873335061437,0.00821368239451412,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.48,0.081155886740151,28.7888609601688,0.0123224362092488,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.12,0.7,0.0809424590594546,28.7895430981192,0.0179716096190881,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.04,0.145290656847307,27.426752882669,0.000209706593326359,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.08,0.168624339259019,25.4304706751477,0.00112034043958612,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.14,0.161337680904829,27.4650317755231,0.00291528231588203,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.22,0.139813552049434,28.2061333410153,0.00515581483933941,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.32,0.123820679157129,28.4234123986866,0.00782590602797426,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.48,0.111137002684843,28.607313270524,0.0120018934765674,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.2,0.7,0.103080291232754,28.7858769480103,0.0176847134842526,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.04,0.101669720523312,24.1986209876763,0.000537895997531164,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.08,0.134252710119577,27.3030409682141,0.000675328990722014,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.14,0.138556649781734,27.6747050905187,0.000789433308442972,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.22,0.145587824875203,28.1167081569455,0.00097180926959785,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.32,0.150398145462808,25.876788402841,0.00197159534585622,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.48,0.166199425134107,24.9728053180716,0.00540068219868304,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.35,0.7,0.176742523065887,26.2947478363929,0.011678809315675,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.04,0.0569868278748527,23.3397002999493,0.000749850344280641,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.08,0.101113474614918,23.8661962351304,0.00107992705145555,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.14,0.12232526589593,24.1212572850171,0.00127311168612037,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.22,0.134077464115163,26.6014733941212,0.00148145779244871,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.32,0.139107797349197,26.1810532378994,0.0016278964123953,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.48,0.145716208536193,28.2348766771965,0.0021468532141985,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.6,0.7,0.149917835279875,25.2565470964687,0.00488717297506885,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.04,0.0562731741905381,23.7661347250227,0.000761255617569281,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.08,0.0985315163201058,23.8298195720245,0.00107911128645373,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.14,0.115592706794396,25.1379936493816,0.0012611647521299,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.22,0.145215737453458,27.9466262779983,0.0016163027707837,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.32,0.144094846718952,28.1920932128096,0.00171302612754821,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.48,0.144542016720699,27.9643374706308,0.00213791436636982,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.2,0.9,0.7,0.148754324465512,25.8395729520104,0.00463374827324542,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.04,0.080444959940672,28.7915070010813,0.0010272038040425,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.08,0.0802810468841115,28.7920646318325,0.0020545434436431,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.14,0.0802109207960139,28.7922591412979,0.00359555069186896,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.22,0.0801771383904305,28.7923135607566,0.00565022808537287,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.32,0.0801588772937568,28.7923577774349,0.00821857249136598,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.48,0.0801458696146826,28.7923833730081,0.0123279203679461,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.12,0.7,0.0801383142232688,28.7923835320758,0.0179782664681609,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.04,0.123188339397315,28.3808308937909,0.000976173012670899,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.08,0.101851976125404,28.729174577672,0.00202016166525179,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.14,0.0927194802674136,28.8017135592278,0.00356822442124275,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.22,0.0883149815056537,28.7744589151548,0.00562534265541805,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.32,0.0859407082673967,28.7735028874071,0.00819510076877887,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.48,0.084228671164623,28.7795702469399,0.0123043357378708,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.2,0.7,0.0831737562968956,28.7817416349125,0.0179523249491921,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.04,0.134639424215414,26.4219480896551,0.000246319035620209,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.08,0.143722390751527,27.4771918192779,0.000358177044226653,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.14,0.156429259911699,25.0358447458277,0.00133764641309943,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.22,0.171025686989252,26.1800599809657,0.00358018081567912,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.32,0.163455844461778,27.1783702624649,0.00657266806683383,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.48,0.144426349408457,28.057906133719,0.0110740658794352,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.35,0.7,0.128048130917067,28.4172986858858,0.0169947943077665,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.04,0.0998028656682352,25.7495295467186,0.000587280210619487,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.08,0.12467655645669,24.4127154230618,0.000737343080364029,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.14,0.13246722695868,26.5363049924719,0.000852586899560996,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.22,0.141940821350078,27.6637788113686,0.00100996025934558,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.32,0.150932294934318,27.4967877937263,0.00164044096108318,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.48,0.157998276493871,24.7191133929853,0.00443850698701263,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.6,0.7,0.172285170726584,25.9571082511512,0.0103353057858754,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.04,0.0707137669475084,22.29736994593,0.00064981338318893,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.08,0.10540448567396,23.4757965405032,0.000866840391146182,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.14,0.133388373110621,26.8923324858681,0.00111186294003092,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.22,0.135402147605515,29.1364731690704,0.00122788582114642,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.32,0.145239812771194,27.8623761278607,0.00141727951904117,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.48,0.146373622045934,26.3452874791413,0.00273971473768808,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,2.5,1.6,0.9,0.7,0.160030397315468,24.623098501817,0.00720020936227459,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.04,0.241415524732928,28.9496450138738,0.000440396856799713,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.08,0.241413621839409,28.9491390313045,0.000880799793711793,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.14,0.241421736331142,28.951228643937,0.00154149323164152,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.22,0.241423241381308,28.9515600677041,0.0024225450842807,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.32,0.0225801735313279,27.8971518262931,0.00348961280151317,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.48,0.0425115427043081,25.9128556322324,0.00518113170164299,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.12,0.7,0.072695286269517,25.5191849840904,0.00754638262258087,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.04,0.224367646474718,28.8792166234425,0.00076711649248131,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.08,0.224364874656357,28.8792036083334,0.00153426555555935,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.14,0.158605747858442,28.8800965769352,0.00268510689083833,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.22,0.0383911228348658,28.0088582987909,0.00413747009291286,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.32,0.0559342030216868,25.8366562006752,0.00560965538153488,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.48,0.0863768197922732,25.8074263684827,0.00773015847924599,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.2,0.7,0.113259537907358,25.6139143351403,0.00939523495850956,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.04,0.137855920326017,28.8105174844634,0.000979470268651031,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.08,0.0200878882374859,28.8388973101434,0.00192935061412015,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.14,0.0373967684873231,27.2165211551221,0.00317997743443545,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.22,0.0596229310859333,26.3764605100842,0.00440284607128634,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.32,0.0737511081288604,24.1004476095794,0.00493202926579677,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.48,0.110015463055177,25.6592090636589,0.0064811977185036,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.35,0.7,0.126199413047192,26.5818523436657,0.00744466558225122,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.04,0.0148213035214442,28.8520459596426,0.00100677681739896,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.08,0.0331338840811299,26.4332509036227,0.00189256253209619,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.14,0.0524609020252324,23.5706079185267,0.00262549936865709,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.22,0.077870605731067,24.75282452895,0.00328674774667842,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.32,0.117585793591074,25.1980717904559,0.00433675876585675,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.48,0.122781610195824,26.5200357015575,0.00475548069351202,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.6,0.7,0.131403189655239,25.1851748430328,0.00520169661952704,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.9,0.04,0.0227506931156568,27.5397012449653,0.00100868070355094,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.9,0.08,0.0465680217935431,23.825886552525,0.00162807043131166,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.9,0.14,0.0749559880949922,24.046801362553,0.00212955819106615,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,2.5,4,0.25,0.9,0.22,0.107650770956397,24.7059948249587,0.00285416153544949,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
